name,symbol,rank,market_cap,current_price,syllable_count,character_length,phonetic_score,vowel_ratio,memorability_score,pronounceability_score,uniqueness_score,name_type,has_numbers,has_special_chars,name_type_percentile,price_30d_change,price_90d_change,price_1yr_change,price_ath_change,linguistic_composite,is_mission_positive,is_high_performer,is_breakout,rank_tier,in_linguistic_sweet_spot,mission_resonance_score
Avalaunch,XAVA,1898,8287621.0,0.1766,1,9,88.89,0.4444444444444444,81.67,44.29,100.0,invented,0,0,,,,-49.39485380429138,-99.14267,78.7125,False,False,False,long_tail,False,63.49
Handy,HANDY,1899,8265672.0,0.00158468,1,5,60.0,0.2,88.0,35.0,100.0,invented,0,0,,,,414.0166247527585,-98.05776,70.75,True,True,True,long_tail,False,78.04
USSI,USSI,1900,8262230.0,1.024,2,4,100.0,0.5,100.0,41.0,100.0,acronym,0,0,,,,0.0,-3.15688,85.25,False,False,False,long_tail,False,78.99
CHEDDA,CHDD,1901,8259910.0,0.00011439,2,6,76.67,0.3333333333333333,93.0,16.0,100.0,invented,0,0,,,,0.0,-69.57678,71.4175,False,False,False,long_tail,True,67.11
Tenset,10SET,1902,8256646.0,0.04921414,1,6,86.67,0.3333333333333333,96.0,31.0,98.9,invented,0,0,,,,-80.39114108431784,-99.23618,78.1425,False,False,False,long_tail,False,57.25
UPCX,UPC,1903,8244451.0,1.99,2,4,70.0,0.25,91.0,45.0,100.0,acronym,0,0,,,,-37.00763770361849,-59.40082,76.5,False,False,False,long_tail,False,62.35
Synternet,SYNT,1906,8243039.0,0.00814676,3,9,34.44,0.2222222222222222,55.33,1.0,100.0,tech,0,0,,,,-72.66243984703016,-93.11012,47.692499999999995,False,False,False,long_tail,True,32.98
Index Cooperative,INDEX,1904,8242215.0,1.072,7,17,70.0,0.5,36.0,19.35,100.0,animal,0,0,,,,-66.44430277717343,-98.70267,56.3375,False,False,False,long_tail,False,41.55
Tanssi,TANSSI,1905,8241774.0,0.0275994,1,6,86.67,0.3333333333333333,96.0,26.43,100.0,invented,0,0,,,,0.0,-65.90137,77.275,False,False,False,long_tail,False,72.3
0x0.ai: AI Smart Contract,0X0,1907,8229582.0,0.00923375,5,25,47.78,0.3888888888888889,14.33,0.0,100.0,tech,1,1,,,,-91.22845052284643,-98.18752,40.5275,False,False,False,long_tail,False,22.93
Balance,EPT,1908,8192909.0,0.00354126,2,7,100.0,0.42857142857142855,100.0,35.0,100.0,invented,0,0,,,,0.0,-78.8891,83.75,False,False,False,long_tail,True,78.16
Pipe Network,PIPE,1909,8186023.0,0.081866,2,12,62.73,0.36363636363636365,58.82,6.82,100.0,tech,0,0,,,,0.0,-71.96663,57.092499999999994,False,False,False,long_tail,False,55.34
Stonks,STNK,1910,8179563.0,14.06,1,6,43.33,0.16666666666666666,83.0,20.0,100.0,invented,0,0,,,,0.0,-95.66953,61.582499999999996,False,False,False,long_tail,False,59.12
Santiment Network,SAN,1914,8151739.0,0.127261,5,17,32.5,0.3125,24.75,0.0,100.0,animal,0,0,,,,42.14825592651401,-98.37981,39.3125,True,False,False,long_tail,False,48.64
KONET,KONET,1911,8145793.0,0.02738507,1,5,100.0,0.4,100.0,56.67,98.63,tech,0,0,,,,-67.37306216871495,-96.86235,88.825,False,False,False,long_tail,False,69.79
MileVerse,MVC,1912,8142188.0,0.00302152,2,9,88.89,0.4444444444444444,81.67,21.82,100.0,invented,0,0,,,,-25.968035123747573,-99.45951,73.095,False,False,False,long_tail,True,59.14
Synatra Staked USDC,YUSD,1913,8140387.0,1.54,4,19,28.82,0.29411764705882354,23.65,0.0,100.0,financial,0,0,,,,33.7510879329175,-0.12941,38.1175,True,False,False,long_tail,False,47.64
Hana Network,HANA,1915,8134171.0,0.03387597,2,12,62.73,0.36363636363636365,58.82,6.82,100.0,tech,0,0,,,,0.0,-86.24518,57.092499999999994,False,False,False,long_tail,False,55.34
Foxy,FOXY,1916,8112015.0,0.00139117,1,4,70.0,0.25,91.0,35.0,100.0,animal,0,0,,,,-83.70780916240919,-95.37376,74.0,False,False,False,long_tail,False,52.76
Alpine F1 Team Fan Token,ALPINE,1917,8104622.0,0.713788,4,24,54.21,0.42105263157894735,16.26,0.0,100.0,tech,1,0,,,,-51.84209229523277,-94.1008,42.6175,False,False,False,long_tail,False,30.9
MilkyWay,MILK,1918,8102980.0,0.03116996,2,8,50.0,0.25,85.0,23.89,100.0,invented,0,0,,,,0.0,-79.86673,64.7225,False,False,False,long_tail,True,61.48
KYVE Network,KYVE,1919,8099628.0,0.00750761,2,12,34.55,0.2727272727272727,50.36,0.0,100.0,tech,0,0,,,,-48.55402488789789,-96.36804,46.227500000000006,False,False,False,long_tail,False,34.74
Staked Aria Premier Launch,STAPL,1920,8081981.0,0.974179,3,26,56.96,0.43478260869565216,47.09,0.0,100.0,financial,0,0,,,,0.0,-7.21226,51.0125,False,False,False,long_tail,False,50.38
修仙 (XiuXian),修仙,1922,8071680.0,0.0080467,4,12,75.71,0.5714285714285714,37.71,64.29,100.0,invented,0,1,,,,0.0,-74.83234,69.4275,False,False,False,long_tail,False,65.03
Everclear,CLEAR,1925,8063313.0,0.01472352,3,9,88.89,0.4444444444444444,71.67,31.82,100.0,invented,0,0,,,,0.0,-83.08806,73.095,False,False,False,long_tail,True,67.75
Ace Data Cloud,$ACE,1923,8062131.0,0.00834196,4,14,80.0,0.5,39.0,36.67,100.0,tech,0,0,,,,0.0,-16.01523,63.917500000000004,False,False,False,long_tail,False,60.95
Hydrex,HYDX,1924,8060186.0,0.366998,2,6,53.33,0.16666666666666666,86.0,35.0,100.0,invented,0,0,,,,0.0,-56.37007,68.5825,False,False,False,long_tail,True,64.5
Yield BTC.B,YBTC.B,1926,8024256.0,108443.0,2,11,44.44,0.2222222222222222,53.33,26.67,100.0,financial,0,1,,,,0.0,-13.58937,56.11,False,False,False,long_tail,False,54.43
XDB CHAIN,XDB,1927,8014269.0,0.00046985,2,9,50.0,0.25,70.0,41.67,100.0,tech,0,0,,,,78.17035484382114,-99.94863,65.4175,True,False,False,long_tail,True,72.59
Wrapped gBera,WGBERA,1928,8009946.0,1.75,2,13,46.67,0.3333333333333333,54.0,0.0,100.0,invented,0,0,,,,0.0,-79.55317,50.167500000000004,False,False,False,long_tail,False,49.73
Zenrock BTC,ZENBTC,1929,8002517.0,108101.0,2,11,30.0,0.2,49.0,1.0,100.0,invented,0,0,,,,0.0,-13.31311,45.0,False,False,False,long_tail,False,44.1
Pups (Bitcoin),PUPS,1934,8000729.0,0.00797657,3,14,62.73,0.36363636363636365,48.82,3.46,100.0,tech,0,1,,,,-94.58419243878703,-99.80539,53.7525,False,False,False,long_tail,False,34.7
The Spirit of Gambling,TOKABU,1930,7992137.0,0.00801088,4,22,33.16,0.3157894736842105,24.95,0.0,100.0,invented,0,0,,,,0.0,-89.59638,39.5275,False,False,False,long_tail,False,39.75
Silo Finance,SILO,1931,7992031.0,0.01597307,3,12,89.09,0.45454545454545453,56.73,22.86,100.0,financial,0,0,,,,0.0,-74.62473,67.17,False,False,False,long_tail,False,63.03
Aladdin DAO,ALD,1932,7989171.0,0.053315,3,11,70.0,0.5,51.0,17.86,100.0,invented,0,0,,,,151.7421342649071,-95.93843,59.715,True,True,False,long_tail,False,68.97
Basenji,BENJI,1933,7956851.0,0.00799039,2,7,100.0,0.42857142857142855,100.0,35.0,100.0,invented,0,0,,,,-52.36090278723412,-92.24874,83.75,False,False,False,long_tail,True,66.89
Trusta AI,TA,1935,7948242.0,0.04437663,1,9,70.0,0.5,76.0,34.29,100.0,invented,0,0,,,,0.0,-87.53793,70.07249999999999,False,False,False,long_tail,False,65.43
Wrapped Peaq,WPEAQ,1936,7935973.0,0.080127,2,12,52.73,0.36363636363636365,55.82,0.0,100.0,invented,0,0,,,,0.0,-43.51743,52.137499999999996,False,False,False,long_tail,False,51.37
iShares Core MSCI Emerging Markets ETF (Ondo Tokenized ETF),IEMGON,1937,7920867.0,68.72,11,59,47.55,0.3877551020408163,29.27,0.0,100.0,tech,0,1,,,,0.0,-1.28075,44.205,False,False,False,long_tail,False,43.65
Manchester City Fan Token,CITY,1938,7919895.0,0.671702,7,25,33.64,0.3181818181818182,25.09,0.0,100.0,tech,0,0,,,,-68.13754209124835,-98.05374,39.682500000000005,False,False,False,long_tail,False,26.28
DoubleUp,UP,1939,7909482.0,0.533719,3,8,80.0,0.5,84.0,49.29,100.0,invented,0,0,,,,0.0,-66.63907,78.32249999999999,False,False,False,long_tail,True,73.39
SwissCheese,SWCH,1940,7901108.0,0.182882,2,11,62.73,0.36363636363636365,58.82,3.46,100.0,invented,0,0,,,,-52.553749121953295,-79.37489,56.2525,False,False,False,long_tail,False,43.35
Mainframe,SN25,1941,7893255.0,2.42,2,9,88.89,0.4444444444444444,81.67,21.82,100.0,invented,0,0,,,,0.0,-48.04876,73.095,False,False,False,long_tail,True,67.75
GameFi.org,GAFI,1942,7887421.0,0.720647,2,10,88.89,0.4444444444444444,81.67,34.29,100.0,invented,0,1,,,,-72.77030415757312,-99.7961,76.2125,False,False,False,long_tail,True,57.27
Ultiverse,ULTI,1921,7863968.0,0.00112763,3,9,78.89,0.4444444444444444,68.67,13.46,100.0,invented,0,0,,,,-93.22860749151398,-99.33536,65.255,False,False,False,long_tail,True,44.31
Orizon,ORI,1943,7851417.0,56.08,2,6,100.0,0.5,100.0,66.67,100.0,invented,0,0,,,,0.0,-2.99937,91.6675,False,False,False,long_tail,True,87.22
IdleMine,IDLE,1945,7836528.0,0.00164167,2,8,80.0,0.5,94.0,46.82,100.0,invented,0,0,,,,0.0,-3.77889,80.205,False,False,False,long_tail,True,74.9
MOE,MOE,1944,7834724.0,0.053335,1,3,76.67,0.6666666666666666,78.0,56.67,100.0,acronym,0,0,,,,73.0947636890307,-89.75753,77.83500000000001,True,False,False,long_tail,False,83.16
ORANGE,ORNG,1950,7818823.0,0.02594416,2,6,100.0,0.5,100.0,45.0,99.18,invented,0,0,,,,661.5084581637833,-53.986,86.045,True,True,True,long_tail,True,92.86
Gold DAO,GOLDAO,1946,7814100.0,0.00986867,2,8,100.0,0.42857142857142855,100.0,35.0,100.0,financial,0,0,,,,-76.87902853160573,-86.38765,83.75,False,False,False,long_tail,True,63.03
Unizen,ZCX,1947,7810382.0,0.01200461,1,6,100.0,0.5,100.0,66.67,100.0,invented,0,0,,,,-84.54043733316905,-99.82283,91.6675,False,False,False,long_tail,False,70.67
SPARTA,SPARTA,1948,7807353.0,0.057619,2,6,76.67,0.3333333333333333,93.0,16.0,99.68,invented,0,0,,,,0.0,-51.65179,71.3375,False,False,False,long_tail,True,66.97
SWE - Rizzo,SN45,1949,7802768.0,2.55,3,11,65.0,0.375,49.5,20.0,100.0,invented,0,1,,,,0.0,-4.37477,58.625,False,False,False,long_tail,False,57.35
Polygon zkEVM Bridged wstETH (Katana),WSTETH,1951,7791360.0,4576.95,5,37,28.06,0.2903225806451613,23.42,0.0,100.0,invented,0,1,,,,0.0,-11.72589,37.87,False,False,False,long_tail,False,38.76
MEOW,MEOW,1952,7790108.0,0.00519035,2,4,100.0,0.5,100.0,56.67,100.0,acronym,0,0,,,,-63.709458961095066,-99.56253,89.1675,False,False,False,long_tail,False,72.42
JPY Coin,JPYC,1953,7789375.0,0.00648355,2,8,77.14,0.2857142857142857,93.14,41.67,100.0,tech,0,0,,,,0.0,-3.53429,77.9875,False,False,False,long_tail,True,72.96
Echo Protocol,ECHO,1954,7770527.0,0.03729761,3,13,73.33,0.4166666666666667,52.0,15.0,100.0,tech,0,0,,,,0.0,-50.71252,60.082499999999996,False,False,False,long_tail,False,58.04
Sovryn,SOV,1955,7766964.0,0.155935,1,6,53.33,0.16666666666666666,86.0,35.0,100.0,invented,0,0,,,,-61.67495242550722,-99.66001,68.5825,False,False,False,long_tail,False,51.91
EURØP,EUROP,1956,7754658.0,1.16,2,5,100.0,0.5,100.0,51.67,100.0,acronym,0,1,,,,0.0,-3.18171,87.9175,False,False,False,long_tail,True,82.04
XRP ARMY,ARMY,1959,7752102.0,0.01316146,2,8,38.57,0.14285714285714285,81.57,20.0,100.0,invented,0,0,,,,0.0,-93.10216,60.035,False,False,False,long_tail,True,57.98
XDOG,XDOG,1958,7751902.0,0.00772449,1,4,70.0,0.25,91.0,35.0,100.0,animal,0,0,,,,0.0,-84.67023,74.0,False,False,False,long_tail,False,69.2
ReachX Mainnet,RX,1960,7735479.0,0.01547096,3,14,66.92,0.38461538461538464,50.08,5.0,100.0,tech,0,0,,,,0.0,-23.20234,55.5,False,False,False,long_tail,False,54.02
Reservoir,DAM,1957,7726043.0,0.0386573,2,9,88.89,0.4444444444444444,81.67,26.67,100.0,invented,0,0,,,,0.0,-74.5359,74.3075,False,False,False,long_tail,True,70.14
LooPIN Network,LOOPIN,1961,7700605.0,0.197356,4,14,56.92,0.38461538461538464,32.08,0.0,100.0,tech,0,0,,,,0.0,-94.71711,47.25,False,False,False,long_tail,False,46.53
AstraAI,ASTRA,1962,7668370.0,0.766758,2,7,85.71,0.5714285714285714,95.71,51.67,100.0,invented,0,0,,,,-42.04376212960238,-86.24377,83.2725,False,False,False,long_tail,True,67.74
dHEDGE DAO,DHT,1963,7664775.0,0.13944,1,10,78.89,0.4444444444444444,78.67,11.67,100.0,invented,0,0,,,,23.688749256772166,-97.48552,67.3075,True,False,False,long_tail,False,71.62
Empyreal,EMP,1964,7652923.0,25.87,2,8,75.0,0.375,92.5,41.0,100.0,invented,0,0,,,,-54.85229455867694,-94.31469,77.125,False,False,False,long_tail,True,60.55
375ai,EAT,1965,7622914.0,0.03585079,1,5,0.0,1.0,55.0,51.67,100.0,numeric,1,0,,,,0.0,-34.56438,51.667500000000004,False,False,False,long_tail,False,50.81
Save,SAVE,1966,7601457.0,0.152029,1,4,100.0,0.5,100.0,56.67,98.78,invented,0,0,,,,0.0,-90.0254,88.86250000000001,False,False,False,long_tail,False,83.34
GoGoPool,GGP,1969,7595759.0,1.071,1,8,90.0,0.5,97.0,64.29,100.0,invented,0,0,,,,-73.08283769885999,-93.4265,87.8225,False,False,False,long_tail,False,67.37
Sturdy,SN10,1967,7592350.0,2.33,2,6,43.33,0.16666666666666666,83.0,20.0,100.0,invented,0,0,,,,0.0,-70.77299,61.582499999999996,False,False,False,long_tail,True,59.12
Fireverse,FIR,1968,7580004.0,0.055169,2,9,88.89,0.4444444444444444,81.67,21.82,100.0,elemental,0,0,,,,0.0,-61.69969,73.095,False,False,False,long_tail,True,67.75
Jambo,J,1970,7576696.0,0.04706751,2,5,100.0,0.4,100.0,31.0,100.0,invented,0,0,,,,0.0,-94.7917,82.75,False,False,False,long_tail,True,77.45
San Chan,SAN,1971,7567219.0,0.00831657,2,8,77.14,0.2857142857142857,93.14,26.43,100.0,invented,0,0,,,,0.0,-73.84004,74.1775,False,False,False,long_tail,True,69.91
Camino Network,CAM,1972,7558970.0,0.02185686,2,14,66.92,0.38461538461538464,60.08,7.86,100.0,tech,0,0,,,,0.0,-89.8227,58.715,False,False,False,long_tail,False,57.41
Everybody,HOLD,1973,7552422.0,0.00027218,3,9,56.67,0.3333333333333333,62.0,11.0,100.0,invented,0,0,,,,9.381442504422141,-81.53946,57.417500000000004,True,False,False,long_tail,True,63.43
Digits DAO,DIGITS,1974,7551911.0,0.00954951,3,10,88.89,0.4444444444444444,71.67,21.82,100.0,invented,0,0,,,,136.91855401601117,-45.98472,70.595,True,False,False,long_tail,True,77.07
Baanx,BXX,1975,7540203.0,0.03004663,1,5,100.0,0.4,100.0,41.67,100.0,invented,0,0,,,,-23.416788607283248,-93.14302,85.4175,False,False,False,long_tail,False,71.66
TAC Bridged WETH (TAC),WETH,1976,7538860.0,3816.51,3,22,28.82,0.29411764705882354,38.65,0.0,100.0,invented,0,1,,,,0.0,-53.13725,41.8675,False,False,False,long_tail,False,41.47
Beny Bad Boy,BBB,1977,7534416.0,0.00316186,3,12,50.0,0.3,45.0,0.0,100.0,invented,0,0,,,,3126.2364757570767,-38.52708,48.75,True,True,True,long_tail,False,60.24
Goldcoin,GLC,1979,7531597.0,0.00657014,2,8,75.0,0.375,92.5,35.0,100.0,tech,0,0,,,,-34.893746798530785,-98.9653,75.625,False,False,False,long_tail,True,61.81
Pandu Pandas,PANDU,1985,7530377.0,7.743e-05,3,12,62.73,0.36363636363636365,48.82,3.46,100.0,animal,0,0,,,,0.0,-75.68192,53.7525,False,False,False,long_tail,False,52.3
Kasta,KASTA,1978,7520412.0,0.00983077,2,5,100.0,0.4,100.0,31.0,99.23,invented,0,0,,,,-32.32263882102423,-99.14821,82.5575,False,False,False,long_tail,True,67.57
King Protocol,KING,1982,7512550.0,717.8,4,13,66.67,0.3333333333333333,35.0,16.0,100.0,tech,0,0,,,,-58.1197487738842,-79.40891,54.417500000000004,False,False,False,long_tail,False,41.01
PondCoin,PNDC,1981,7508510.0,8.1331e-08,2,8,75.0,0.375,92.5,35.0,100.0,tech,0,0,,,,-14.605318822930982,-97.44048,75.625,False,False,False,long_tail,True,63.39
NONOS,NOX,1983,7506589.0,0.00940182,1,5,100.0,0.4,100.0,56.67,99.74,acronym,0,0,,,,0.0,-22.34633,89.1025,False,False,False,long_tail,False,83.99
Atletico Madrid Fan Token,ATM,1984,7492775.0,1.025,6,25,51.82,0.4090909090909091,30.55,0.0,100.0,tech,0,0,,,,-46.657884203361185,-98.16956,45.5925,False,False,False,long_tail,False,34.33
MANEKI,MANEKI,1990,7474168.0,0.00084278,2,6,100.0,0.5,100.0,56.67,99.62,invented,0,0,,,,-85.86082455212437,-96.91566,89.0725,False,False,False,long_tail,True,67.16
Gradient,GRAY,1986,7467002.0,0.746874,3,8,65.0,0.375,79.5,40.0,100.0,invented,0,0,,,,0.0,-75.56418,71.125,False,False,False,long_tail,True,66.89
Amnis Staked Aptos Coin,STAPT,1987,7462172.0,3.7,4,23,50.0,0.4,30.0,0.0,100.0,tech,0,0,,,,-59.88386111312616,-80.35808,45.0,False,False,False,long_tail,False,31.82
Salute,SLT,1988,7461864.0,7.481e-05,1,6,100.0,0.5,100.0,56.67,99.76,invented,0,0,,,,0.0,-73.57943,89.1075,False,False,False,long_tail,False,84.01
HERBCOIN,HERB,1998,7452647.0,0.080735,3,8,75.0,0.375,82.5,35.0,100.0,tech,0,0,,,,-16.703656297413303,-80.8266,73.125,False,False,False,long_tail,True,60.14
HUMAN Protocol,HMT,1989,7451257.0,0.00981963,5,14,76.92,0.38461538461538464,38.08,20.0,100.0,tech,0,0,,,,-56.368855189408286,-99.28826,58.75,False,False,False,long_tail,False,45.67
Gram,GRAM,1991,7443644.0,0.00302965,1,4,70.0,0.25,91.0,35.0,100.0,invented,0,0,,,,-4.169128945751642,-96.52175,74.0,False,False,False,long_tail,False,62.04
Swarm,BZZ,1992,7388599.0,0.117006,1,5,50.0,0.2,85.0,20.0,100.0,invented,0,0,,,,-64.5153333585835,-99.40387,63.75,False,False,False,long_tail,False,47.56
BIDZ Coin,BIDZ,1980,7358126.0,0.00376907,2,9,75.0,0.375,77.5,35.0,100.0,tech,0,0,,,,87.32374790968227,-96.58081,71.875,True,False,False,long_tail,True,78.01
Pinto,PINTO,1993,7357049.0,0.686623,2,5,100.0,0.4,100.0,31.0,97.71,invented,0,0,,,,0.0,-58.31713,82.1775,False,False,False,long_tail,True,76.53
World Friendship Cash,WFCA,1994,7302954.0,0.01753745,4,21,22.63,0.2631578947368421,21.79,0.0,100.0,financial,0,0,,,,-87.56712823629722,-99.22964,36.105,False,False,False,long_tail,False,21.35
Bellscoin,BELLS,1995,7284032.0,0.11939,1,9,66.67,0.3333333333333333,75.0,16.0,100.0,tech,0,0,,,,-90.69959758985785,-96.7128,64.4175,False,False,False,long_tail,False,44.02
Omnipair,OMFG,1996,7274813.0,0.606236,3,8,80.0,0.5,84.0,51.67,100.0,elemental,0,0,,,,0.0,-70.82073,78.9175,False,False,False,long_tail,True,74.44
Tectum,TET,1997,7263114.0,0.733421,2,6,86.67,0.3333333333333333,96.0,31.0,100.0,invented,0,0,,,,-91.3461038653099,-98.36937,78.4175,False,False,False,long_tail,True,56.48
Imagen Network,IMAGE,1999,7244424.0,0.00144888,5,14,56.92,0.38461538461538464,32.08,0.0,100.0,tech,0,0,,,,0.0,-96.88415,47.25,False,False,False,long_tail,False,46.53
Observer,OBSR,2000,7230891.0,0.00114648,3,8,65.0,0.375,79.5,26.0,100.0,invented,0,0,,,,-19.412505922298262,-98.19142,67.625,False,False,False,long_tail,True,55.21
Cypher,CYPR,2001,7171914.0,0.051212,1,6,53.33,0.16666666666666666,86.0,35.0,100.0,invented,0,0,,,,0.0,-88.60942,68.5825,False,False,False,long_tail,False,64.5
Predi by Virtuals,PREDI,2002,7170248.0,0.01448636,4,17,36.67,0.3333333333333333,26.0,0.0,100.0,invented,0,0,,,,0.0,-26.34876,40.667500000000004,False,False,False,long_tail,False,40.55
Artrade,ATR,2003,7162677.0,0.00567698,2,7,100.0,0.42857142857142855,100.0,41.0,100.0,financial,0,0,,,,-57.794001710370736,-94.67991,85.25,False,False,False,long_tail,True,67.01
GammaSwap,GS,2004,7158384.0,0.02421642,2,9,56.67,0.3333333333333333,72.0,1.0,100.0,financial,0,0,,,,-19.002598216458626,-93.40215,57.417500000000004,False,False,False,long_tail,True,47.64
Arbitrum Bridged WETH (Arbitrum Nova),WETH,2006,7117544.0,3811.48,9,37,40.97,0.3548387096774194,27.29,0.0,100.0,tech,0,1,,,,54.34894761223627,-21.94601,42.065,True,False,False,long_tail,False,51.29
Solayer USD,SUSD,2005,7115786.0,1.11,2,11,80.0,0.4,64.0,26.67,100.0,invented,0,0,,,,0.0,-3.59613,67.6675,False,False,False,long_tail,False,63.45
mETH Protocol,COOK,2007,7098536.0,0.00739403,4,13,66.67,0.3333333333333333,35.0,16.0,100.0,tech,0,0,,,,-61.49253879632446,-84.34963,54.417500000000004,False,False,False,long_tail,False,40.48
Pibble,PIB,2008,7077342.0,0.00029305,2,6,86.67,0.3333333333333333,96.0,26.43,100.0,invented,0,0,,,,44.84764081959653,-98.74609,77.275,True,False,False,long_tail,True,81.38
Upland,SPARKLET,2009,7075160.0,0.02890714,2,6,76.67,0.3333333333333333,93.0,26.0,100.0,invented,0,0,,,,-54.056046234747726,-80.39472,73.9175,False,False,False,long_tail,True,57.03
HyperChainX,HPX,2011,7074547.0,0.00707455,3,11,34.55,0.2727272727272727,40.36,0.0,100.0,tech,0,0,,,,1171.892628453436,-29.70041,43.727500000000006,True,True,True,long_tail,False,55.01
ParallelAI,PAI,2010,7067377.0,0.070665,4,10,80.0,0.5,54.0,26.67,100.0,invented,0,0,,,,-81.39481588266885,-94.10191,65.1675,False,False,False,long_tail,False,45.71
WaterNeuron,WTN,2012,7032840.0,0.060145,4,11,89.09,0.45454545454545453,41.73,26.67,100.0,financial,0,0,,,,-80.72128767933242,-92.43553,64.3725,False,False,False,long_tail,False,45.3
sETH2,SETH2,2013,7020338.0,3779.25,1,5,70.0,0.25,76.0,35.0,100.0,numeric,1,0,,,,54.98089902219846,-21.06089,70.25,True,False,False,long_tail,False,75.31
GraphAI,GAI,2014,7014617.0,0.111227,1,7,95.71,0.42857142857142855,98.71,26.67,100.0,invented,0,0,,,,0.0,-86.67504,80.2725,False,False,False,long_tail,False,74.97
Celo Euro,CEUR,2015,7008137.0,1.16,2,9,65.0,0.625,74.5,70.0,100.0,financial,0,0,,,,7.205605681294496,-94.20746,77.375,True,False,False,long_tail,True,80.09
Wise,WISE,2016,7006692.0,0.20974,1,4,100.0,0.5,100.0,56.67,99.92,invented,0,0,,,,40.986436207821534,-77.65678,89.14750000000001,True,False,False,long_tail,False,93.11
The Last Play,RETIRE,2018,6969909.0,0.0070081,3,13,44.55,0.2727272727272727,43.36,0.0,100.0,invented,0,0,,,,0.0,-66.48754,46.977500000000006,False,False,False,long_tail,False,46.12
GRDM,GRDM,2017,6967449.0,0.01741862,1,4,20.0,0.0,76.0,35.0,100.0,acronym,0,0,,,,0.0,-38.69875,57.75,False,False,False,long_tail,False,56.14
FEED EVERY GORILLA,FEG,2020,6956358.0,7.189e-05,6,18,77.5,0.4375,38.25,6.82,100.0,animal,0,0,,,,-78.85253792729932,-94.88561,55.6425,False,False,False,long_tail,False,38.69
Hawk,HAWK,2019,6955868.0,9.339e-05,1,4,70.0,0.25,91.0,35.0,100.0,animal,0,0,,,,126.96836804847979,-90.0738,74.0,True,False,False,long_tail,False,80.23
Hyperion,RION,2022,6919979.0,0.407343,5,8,75.0,0.375,67.5,55.0,100.0,invented,0,0,,,,0.0,-63.85448,74.375,False,False,False,long_tail,False,70.25
Agoric,BLD,2023,6912880.0,0.01002267,1,6,100.0,0.5,100.0,66.67,100.0,invented,0,0,,,,-79.01272827244398,-98.70219,91.6675,False,False,False,long_tail,False,71.71
Divi,DIVI,2021,6909467.0,0.00154664,2,4,100.0,0.5,100.0,56.67,100.0,invented,0,0,,,,59.905038742242354,-99.17704,89.1675,True,False,False,long_tail,False,95.42
Coupon Assets,CA,2024,6900996.0,0.375118,2,13,73.33,0.4166666666666667,62.0,11.67,100.0,invented,0,0,,,,-66.69057707469592,-78.08004,61.75,False,False,False,long_tail,False,45.96
LooksRare,LOOKS,2025,6894510.0,0.00693948,2,9,88.89,0.4444444444444444,81.67,21.82,100.0,invented,0,0,,,,-81.2588494282484,-99.9004,73.095,False,False,False,long_tail,True,51.73
U2U Network,U2U,2027,6883406.0,0.00451348,2,11,78.89,0.4444444444444444,48.67,21.67,100.0,tech,1,0,,,,0.0,-77.53696,62.307500000000005,False,False,False,long_tail,False,59.65
Counterparty,XCP,2026,6882276.0,2.66,4,12,46.67,0.3333333333333333,29.0,0.0,100.0,invented,0,0,,,,-63.91866488160112,-97.04367,43.917500000000004,False,False,False,long_tail,False,30.5
Cygnus,CGN,2029,6878959.0,0.00297149,1,6,53.33,0.16666666666666666,86.0,35.0,100.0,invented,0,0,,,,0.0,-91.91764,68.5825,False,False,False,long_tail,False,64.5
Afreum,AFR,2030,6872042.0,0.00085956,1,6,100.0,0.5,100.0,51.67,100.0,invented,0,0,,,,62.055843366730855,-66.91346,87.9175,True,False,False,long_tail,False,92.26
HashPack,PACK,2028,6871403.0,0.01358104,2,8,40.0,0.25,82.0,11.43,100.0,tech,0,0,,,,-60.16677721562898,-84.0998,58.3575,False,False,False,long_tail,True,44.33
Aurory,AURY,2031,6860075.0,0.09131,3,6,100.0,0.5,90.0,65.0,100.0,invented,0,0,,,,-56.26900348306588,-99.59112,88.75,False,False,False,long_tail,True,71.07
Argentine Football Association Fan Token,ARG,2032,6844812.0,0.709824,13,40,58.89,0.4444444444444444,32.67,0.0,100.0,tech,0,0,,,,-12.399757045416155,-92.27117,47.89,False,False,False,long_tail,False,39.82
GLADIUS,GLADIUS,2033,6843299.0,0.0007674,3,7,100.0,0.42857142857142855,90.0,55.0,100.0,invented,0,0,,,,0.0,-21.53509,86.25,False,False,False,long_tail,True,81.19
Inspect,INSP,2034,6841826.0,0.00854828,2,7,67.14,0.2857142857142857,90.14,21.43,100.0,invented,0,0,,,,-79.94987186016715,-97.67789,69.6775,False,False,False,long_tail,True,49.51
Skate,SKATE,2035,6839369.0,0.03194909,1,5,100.0,0.4,100.0,41.67,98.59,invented,0,0,,,,0.0,-74.44472,85.065,False,False,False,long_tail,False,78.61
StablR USD,USDR,2036,6801489.0,0.999714,2,10,24.44,0.2222222222222222,62.33,0.0,100.0,invented,0,0,,,,0.0,-5.01131,46.692499999999995,False,False,False,long_tail,True,45.87
Aviator,AVI,2037,6794332.0,0.00091503,3,7,95.71,0.5714285714285714,88.71,74.29,100.0,invented,0,0,,,,-51.65638754967365,-89.23903,89.6775,False,False,False,long_tail,True,75.47
